Trigger Count=21049	Output Count=1847	Elapsed Time=06:19.492	Number of Pulses CH0=1	Number of Pulses CH1=1
te (Hz)=2.50E+8	Min record length=5682	Trigger level (V)=0.1000	Channel 0 threshold (V)=0.1000	Channel 1 threshold (V)=0.1000	Range (microseconds)=20.0000	Pulse 2 delay (microseconds)=0.0000	Lower cut-off frequency (Hz)=1.00E+6
                             	                             
Ch0_time1 (s)	Ch0_amp1 (V)	Ch0_width1 (s)	Ch0_time2 (s)	Ch0_amp2 (V)	Ch0_width2 (s)	Ch1_time1 (s)	Ch1_amp1 (V)	Ch1_width1 (s)	Ch1_time2 (s)	Ch1_amp2 (V)	Ch1_width2 (s)
2.648000E-6	0.325083	6.635649E-8	0.000000	0.000000	0.000000	2.676000E-6	0.183444	6.374443E-8	0.000000	0.000000	0.000000
2.680000E-6	0.214277	6.015618E-8	0.000000	0.000000	0.000000	2.700000E-6	0.229528	6.310109E-8	0.000000	0.000000	0.000000
2.712000E-6	0.050050	5.804429E-8	0.000000	0.000000	0.000000	2.728000E-6	0.128730	5.810597E-8	0.000000	0.000000	0.000000
2.660000E-6	0.199187	7.031984E-8	0.000000	0.000000	0.000000	2.680000E-6	0.318887	6.473244E-8	0.000000	0.000000	0.000000
2.644000E-6	0.318111	6.630588E-8	0.000000	0.000000	0.000000	2.684000E-6	0.069698	6.630803E-8	0.000000	0.000000	0.000000
2.716000E-6	0.042054	5.975999E-8	0.000000	0.000000	0.000000	5.004000E-6	0.143950	6.399540E-8	0.000000	0.000000	0.000000
2.652000E-6	0.227447	7.316723E-8	0.000000	0.000000	0.000000	2.676000E-6	0.089826	6.029784E-8	0.000000	0.000000	0.000000
2.680000E-6	0.187023	6.451825E-8	0.000000	0.000000	0.000000	2.708000E-6	0.108091	7.566980E-8	0.000000	0.000000	0.000000
2.744000E-6	0.226760	6.895001E-8	0.000000	0.000000	0.000000	2.752000E-6	0.131254	8.513355E-8	0.000000	0.000000	0.000000
2.680000E-6	0.158264	6.693483E-8	0.000000	0.000000	0.000000	2.704000E-6	0.092406	6.606010E-8	0.000000	0.000000	0.000000
2.692000E-6	0.109790	6.490884E-8	0.000000	0.000000	0.000000	2.712000E-6	0.143558	7.083444E-8	0.000000	0.000000	0.000000
2.688000E-6	0.112994	6.450647E-8	0.000000	0.000000	0.000000	2.700000E-6	0.331362	6.446858E-8	0.000000	0.000000	0.000000
2.632000E-6	0.373367	6.365661E-8	0.000000	0.000000	0.000000	2.660000E-6	0.140345	6.323599E-8	0.000000	0.000000	0.000000
2.700000E-6	0.080430	5.826975E-8	0.000000	0.000000	0.000000	2.716000E-6	0.265153	6.610123E-8	0.000000	0.000000	0.000000
2.640000E-6	0.311930	7.120859E-8	0.000000	0.000000	0.000000	2.672000E-6	0.084223	6.005746E-8	0.000000	0.000000	0.000000
2.708000E-6	0.067154	5.728807E-8	0.000000	0.000000	0.000000	2.728000E-6	0.058713	8.282640E-8	0.000000	0.000000	0.000000
2.660000E-6	0.250741	6.489881E-8	0.000000	0.000000	0.000000	2.696000E-6	0.078188	8.886415E-8	0.000000	0.000000	0.000000
2.716000E-6	0.046827	5.507045E-8	0.000000	0.000000	0.000000	2.756000E-6	0.051419	6.261524E-8	0.000000	0.000000	0.000000
2.708000E-6	0.062808	6.262998E-8	0.000000	0.000000	0.000000	2.720000E-6	0.106029	7.247211E-8	0.000000	0.000000	0.000000
2.684000E-6	0.128202	6.186576E-8	0.000000	0.000000	0.000000	2.704000E-6	0.141969	6.247534E-8	0.000000	0.000000	0.000000
2.652000E-6	0.270989	6.438263E-8	0.000000	0.000000	0.000000	2.684000E-6	0.134056	6.921217E-8	0.000000	0.000000	0.000000
2.656000E-6	0.264714	6.299043E-8	0.000000	0.000000	0.000000	1.835600E-5	0.126843	7.156311E-8	0.000000	0.000000	0.000000
2.736000E-6	0.140006	7.530878E-8	0.000000	0.000000	0.000000	4.032000E-6	0.051431	6.106894E-8	0.000000	0.000000	0.000000
2.680000E-6	0.158139	6.807611E-8	0.000000	0.000000	0.000000	2.700000E-6	0.148006	7.558853E-8	0.000000	0.000000	0.000000
2.660000E-6	0.263779	6.419100E-8	0.000000	0.000000	0.000000	2.680000E-6	0.299524	7.310263E-8	0.000000	0.000000	0.000000
2.692000E-6	0.115942	6.312771E-8	0.000000	0.000000	0.000000	2.716000E-6	0.068572	6.698629E-8	0.000000	0.000000	0.000000
2.712000E-6	0.067969	7.455599E-8	0.000000	0.000000	0.000000	2.732000E-6	0.053623	6.247101E-8	0.000000	0.000000	0.000000
2.680000E-6	0.186783	5.925050E-8	0.000000	0.000000	0.000000	2.700000E-6	0.367701	7.069073E-8	0.000000	0.000000	0.000000
2.704000E-6	0.074294	6.429081E-8	0.000000	0.000000	0.000000	2.728000E-6	0.117627	6.669449E-8	0.000000	0.000000	0.000000
2.680000E-6	0.133585	6.049774E-8	0.000000	0.000000	0.000000	2.700000E-6	0.363550	6.354534E-8	0.000000	0.000000	0.000000
2.684000E-6	0.113593	6.290894E-8	0.000000	0.000000	0.000000	2.700000E-6	0.434264	6.578283E-8	0.000000	0.000000	0.000000
2.668000E-6	0.210223	6.276442E-8	0.000000	0.000000	0.000000	2.700000E-6	0.070382	7.802917E-8	0.000000	0.000000	0.000000
2.616000E-6	0.435494	6.834659E-8	0.000000	0.000000	0.000000	2.644000E-6	0.309878	6.394237E-8	0.000000	0.000000	0.000000
2.712000E-6	0.059830	6.164909E-8	0.000000	0.000000	0.000000	2.732000E-6	0.109875	7.404226E-8	0.000000	0.000000	0.000000
2.712000E-6	0.066702	6.142061E-8	0.000000	0.000000	0.000000	2.732000E-6	0.095141	7.772266E-8	0.000000	0.000000	0.000000
2.684000E-6	0.099364	6.802370E-8	0.000000	0.000000	0.000000	2.708000E-6	0.151722	6.253740E-8	0.000000	0.000000	0.000000
2.664000E-6	0.217259	6.645809E-8	0.000000	0.000000	0.000000	2.684000E-6	0.458346	7.330173E-8	0.000000	0.000000	0.000000
2.720000E-6	0.079772	7.162629E-8	0.000000	0.000000	0.000000	2.720000E-6	0.049766	5.597306E-8	0.000000	0.000000	0.000000
2.636000E-6	0.429224	6.637008E-8	0.000000	0.000000	0.000000	2.664000E-6	0.335433	8.118243E-8	0.000000	0.000000	0.000000
2.660000E-6	0.367112	6.026426E-8	0.000000	0.000000	0.000000	2.684000E-6	0.388128	6.719138E-8	0.000000	0.000000	0.000000
2.680000E-6	0.150074	6.168659E-8	0.000000	0.000000	0.000000	2.712000E-6	0.058577	6.101537E-8	0.000000	0.000000	0.000000
2.636000E-6	0.301751	7.802867E-8	0.000000	0.000000	0.000000	2.664000E-6	0.136956	6.076133E-8	0.000000	0.000000	0.000000
2.692000E-6	0.102893	7.144436E-8	0.000000	0.000000	0.000000	2.716000E-6	0.127394	5.972042E-8	0.000000	0.000000	0.000000
2.632000E-6	0.351267	6.607192E-8	0.000000	0.000000	0.000000	2.660000E-6	0.384392	6.948027E-8	0.000000	0.000000	0.000000
2.692000E-6	0.139676	6.051539E-8	0.000000	0.000000	0.000000	2.716000E-6	0.115202	6.119733E-8	0.000000	0.000000	0.000000
2.680000E-6	0.143839	6.247882E-8	0.000000	0.000000	0.000000	2.708000E-6	0.055829	6.324247E-8	0.000000	0.000000	0.000000
2.660000E-6	0.231671	6.248485E-8	0.000000	0.000000	0.000000	2.684000E-6	0.177408	6.044387E-8	0.000000	0.000000	0.000000
2.668000E-6	0.184480	6.609140E-8	0.000000	0.000000	0.000000	2.692000E-6	0.122932	6.442730E-8	0.000000	0.000000	0.000000
2.652000E-6	0.283219	6.493683E-8	0.000000	0.000000	0.000000	2.680000E-6	0.230063	7.460126E-8	0.000000	0.000000	0.000000
2.668000E-6	0.165241	7.092115E-8	0.000000	0.000000	0.000000	2.704000E-6	0.072414	7.709680E-8	0.000000	0.000000	0.000000
2.684000E-6	0.126008	6.185706E-8	0.000000	0.000000	0.000000	2.716000E-6	0.054997	6.119257E-8	0.000000	0.000000	0.000000
2.648000E-6	0.316939	6.715624E-8	0.000000	0.000000	0.000000	2.680000E-6	0.079562	6.452132E-8	0.000000	0.000000	0.000000
2.648000E-6	0.361754	6.517815E-8	0.000000	0.000000	0.000000	7.500000E-6	0.072290	6.837266E-8	0.000000	0.000000	0.000000
2.692000E-6	0.118327	6.025291E-8	0.000000	0.000000	0.000000	2.708000E-6	0.446706	7.065061E-8	0.000000	0.000000	0.000000
2.644000E-6	0.371702	6.162832E-8	0.000000	0.000000	0.000000	2.672000E-6	0.213636	6.744197E-8	0.000000	0.000000	0.000000
2.704000E-6	0.070567	6.255606E-8	0.000000	0.000000	0.000000	2.712000E-6	0.111140	6.854852E-8	0.000000	0.000000	0.000000
2.640000E-6	0.293880	7.000616E-8	0.000000	0.000000	0.000000	2.668000E-6	0.173267	6.347716E-8	0.000000	0.000000	0.000000
2.720000E-6	0.295648	6.713642E-8	0.000000	0.000000	0.000000	2.760000E-6	0.392426	6.250416E-8	0.000000	0.000000	0.000000
2.700000E-6	0.088722	6.550283E-8	0.000000	0.000000	0.000000	2.720000E-6	0.150242	6.800119E-8	0.000000	0.000000	0.000000
2.636000E-6	0.377028	6.605482E-8	0.000000	0.000000	0.000000	2.668000E-6	0.091273	6.718899E-8	0.000000	0.000000	0.000000
2.680000E-6	0.108393	6.743224E-8	0.000000	0.000000	0.000000	2.700000E-6	0.232844	7.274304E-8	0.000000	0.000000	0.000000
2.692000E-6	0.088159	6.505640E-8	0.000000	0.000000	0.000000	2.708000E-6	0.394003	6.554504E-8	0.000000	0.000000	0.000000
2.640000E-6	0.328848	6.891524E-8	0.000000	0.000000	0.000000	2.668000E-6	0.139126	6.770896E-8	0.000000	0.000000	0.000000
2.676000E-6	0.169671	6.194261E-8	0.000000	0.000000	0.000000	2.700000E-6	0.143457	5.961720E-8	0.000000	0.000000	0.000000
2.688000E-6	0.113681	6.347553E-8	0.000000	0.000000	0.000000	2.712000E-6	0.120944	7.292206E-8	0.000000	0.000000	0.000000
2.684000E-6	0.171113	6.043826E-8	0.000000	0.000000	0.000000	2.716000E-6	0.077156	7.254820E-8	0.000000	0.000000	0.000000
2.704000E-6	0.076409	5.727033E-8	0.000000	0.000000	0.000000	2.728000E-6	0.083022	6.791465E-8	0.000000	0.000000	0.000000
2.696000E-6	0.101776	6.029176E-8	0.000000	0.000000	0.000000	2.712000E-6	0.161147	7.106345E-8	0.000000	0.000000	0.000000
2.636000E-6	0.347223	6.776973E-8	0.000000	0.000000	0.000000	2.660000E-6	0.449927	6.731277E-8	0.000000	0.000000	0.000000
2.668000E-6	0.201817	6.532896E-8	0.000000	0.000000	0.000000	2.684000E-6	0.312577	8.367235E-8	0.000000	0.000000	0.000000
2.696000E-6	0.094002	5.869131E-8	0.000000	0.000000	0.000000	2.712000E-6	0.320864	7.128245E-8	0.000000	0.000000	0.000000
2.704000E-6	0.069958	6.355451E-8	0.000000	0.000000	0.000000	2.728000E-6	0.080194	7.332711E-8	0.000000	0.000000	0.000000
2.684000E-6	0.155164	6.397327E-8	0.000000	0.000000	0.000000	2.708000E-6	0.097992	6.205931E-8	0.000000	0.000000	0.000000
2.708000E-6	0.068104	7.313740E-8	0.000000	0.000000	0.000000	2.736000E-6	0.053813	7.005328E-8	0.000000	0.000000	0.000000
2.684000E-6	0.124988	6.156437E-8	0.000000	0.000000	0.000000	2.700000E-6	0.443019	6.955154E-8	0.000000	0.000000	0.000000
2.704000E-6	0.078004	7.282152E-8	0.000000	0.000000	0.000000	2.716000E-6	0.195616	6.887094E-8	0.000000	0.000000	0.000000
2.660000E-6	0.249583	6.426154E-8	0.000000	0.000000	0.000000	2.680000E-6	0.480483	6.876380E-8	0.000000	0.000000	0.000000
2.696000E-6	0.096943	8.368961E-8	0.000000	0.000000	0.000000	2.704000E-6	0.482825	7.244062E-8	0.000000	0.000000	0.000000
2.704000E-6	0.070214	6.781219E-8	0.000000	0.000000	0.000000	2.720000E-6	0.123680	6.198624E-8	0.000000	0.000000	0.000000
2.672000E-6	0.162850	6.491159E-8	0.000000	0.000000	0.000000	2.688000E-6	0.340866	6.646970E-8	0.000000	0.000000	0.000000
2.680000E-6	0.188164	6.621401E-8	0.000000	0.000000	0.000000	2.700000E-6	0.242694	6.685378E-8	0.000000	0.000000	0.000000
2.696000E-6	0.087166	6.721963E-8	0.000000	0.000000	0.000000	2.720000E-6	0.087540	7.058795E-8	0.000000	0.000000	0.000000
2.692000E-6	0.092915	6.457258E-8	0.000000	0.000000	0.000000	2.708000E-6	0.156947	6.789092E-8	0.000000	0.000000	0.000000
2.696000E-6	0.106190	5.720578E-8	0.000000	0.000000	0.000000	2.716000E-6	0.079846	6.408112E-8	0.000000	0.000000	0.000000
2.680000E-6	0.127292	6.837577E-8	0.000000	0.000000	0.000000	2.700000E-6	0.179978	6.436248E-8	0.000000	0.000000	0.000000
2.664000E-6	0.231647	6.381622E-8	0.000000	0.000000	0.000000	7.812000E-6	0.038144	1.337276E-7	0.000000	0.000000	0.000000
2.672000E-6	0.159606	6.952509E-8	0.000000	0.000000	0.000000	2.700000E-6	0.070093	6.215296E-8	0.000000	0.000000	0.000000
2.640000E-6	0.371576	6.723424E-8	0.000000	0.000000	0.000000	2.668000E-6	0.294057	6.798762E-8	0.000000	0.000000	0.000000
2.640000E-6	0.382938	6.500269E-8	0.000000	0.000000	0.000000	2.664000E-6	0.472655	7.159726E-8	0.000000	0.000000	0.000000
2.644000E-6	0.262408	6.815483E-8	0.000000	0.000000	0.000000	2.672000E-6	0.120444	5.868379E-8	0.000000	0.000000	0.000000
2.712000E-6	0.061353	6.072156E-8	0.000000	0.000000	0.000000	2.728000E-6	0.077482	5.909992E-8	0.000000	0.000000	0.000000
2.676000E-6	0.132555	6.722837E-8	0.000000	0.000000	0.000000	2.708000E-6	0.066930	6.080268E-8	0.000000	0.000000	0.000000
2.648000E-6	0.300493	6.754282E-8	0.000000	0.000000	0.000000	2.672000E-6	0.537964	7.336022E-8	0.000000	0.000000	0.000000
2.712000E-6	0.074376	5.934537E-8	0.000000	0.000000	0.000000	2.720000E-6	0.089277	6.289877E-8	0.000000	0.000000	0.000000
2.680000E-6	0.206434	6.175452E-8	0.000000	0.000000	0.000000	2.700000E-6	0.226817	6.318880E-8	0.000000	0.000000	0.000000
2.704000E-6	0.069798	6.515639E-8	0.000000	0.000000	0.000000	2.724000E-6	0.121024	7.539784E-8	0.000000	0.000000	0.000000
2.652000E-6	0.338549	6.411289E-8	0.000000	0.000000	0.000000	2.684000E-6	0.124405	6.479774E-8	0.000000	0.000000	0.000000
2.704000E-6	0.059889	9.052746E-8	0.000000	0.000000	0.000000	2.728000E-6	0.090605	6.082456E-8	0.000000	0.000000	0.000000
2.696000E-6	0.107107	6.188793E-8	0.000000	0.000000	0.000000	2.716000E-6	0.085810	6.751062E-8	0.000000	0.000000	0.000000
2.628000E-6	0.408976	6.948377E-8	0.000000	0.000000	0.000000	2.660000E-6	0.218450	7.620027E-8	0.000000	0.000000	0.000000
2.696000E-6	0.092247	7.030089E-8	0.000000	0.000000	0.000000	2.716000E-6	0.135908	6.138356E-8	0.000000	0.000000	0.000000
2.688000E-6	0.150268	6.021505E-8	0.000000	0.000000	0.000000	2.704000E-6	0.177096	6.777809E-8	0.000000	0.000000	0.000000
2.684000E-6	0.103485	7.385807E-8	0.000000	0.000000	0.000000	2.704000E-6	0.065654	6.250494E-8	0.000000	0.000000	0.000000
2.676000E-6	0.129188	6.813168E-8	0.000000	0.000000	0.000000	2.712000E-6	0.053031	8.246055E-8	0.000000	0.000000	0.000000
2.664000E-6	0.192666	6.764733E-8	0.000000	0.000000	0.000000	2.696000E-6	0.057103	5.876001E-8	0.000000	0.000000	0.000000
2.704000E-6	0.071467	6.347183E-8	0.000000	0.000000	0.000000	2.732000E-6	0.105243	7.921488E-8	0.000000	0.000000	0.000000
2.700000E-6	0.092467	6.074413E-8	0.000000	0.000000	0.000000	2.712000E-6	0.179597	6.330454E-8	0.000000	0.000000	0.000000
2.680000E-6	0.186793	6.288567E-8	0.000000	0.000000	0.000000	2.700000E-6	0.455106	6.519292E-8	0.000000	0.000000	0.000000
2.636000E-6	0.366281	6.646056E-8	0.000000	0.000000	0.000000	2.660000E-6	0.268637	6.372159E-8	0.000000	0.000000	0.000000
2.632000E-6	0.465929	6.700923E-8	0.000000	0.000000	0.000000	2.672000E-6	0.080280	6.506419E-8	0.000000	0.000000	0.000000
2.684000E-6	0.112676	7.019370E-8	0.000000	0.000000	0.000000	2.700000E-6	0.168187	6.096555E-8	0.000000	0.000000	0.000000
2.692000E-6	0.098616	6.183539E-8	0.000000	0.000000	0.000000	2.720000E-6	0.077297	8.022443E-8	0.000000	0.000000	0.000000
2.688000E-6	0.092928	6.592700E-8	0.000000	0.000000	0.000000	2.712000E-6	0.096812	6.377851E-8	0.000000	0.000000	0.000000
2.632000E-6	0.322560	7.302931E-8	0.000000	0.000000	0.000000	2.660000E-6	0.146284	6.519529E-8	0.000000	0.000000	0.000000
2.640000E-6	0.412295	7.006229E-8	0.000000	0.000000	0.000000	2.668000E-6	0.142059	8.700653E-8	0.000000	0.000000	0.000000
2.652000E-6	0.345652	6.409896E-8	0.000000	0.000000	0.000000	2.680000E-6	0.147728	6.272096E-8	0.000000	0.000000	0.000000
2.696000E-6	0.101704	5.769390E-8	0.000000	0.000000	0.000000	2.724000E-6	0.082808	6.268440E-8	0.000000	0.000000	0.000000
2.708000E-6	0.065311	5.972143E-8	0.000000	0.000000	0.000000	2.720000E-6	0.297917	7.377116E-8	0.000000	0.000000	0.000000
2.708000E-6	0.073325	5.851701E-8	0.000000	0.000000	0.000000	2.716000E-6	0.101656	6.500686E-8	0.000000	0.000000	0.000000
2.672000E-6	0.172446	6.512618E-8	0.000000	0.000000	0.000000	2.708000E-6	0.058730	6.153391E-8	0.000000	0.000000	0.000000
2.708000E-6	0.425599	6.250091E-8	0.000000	0.000000	0.000000	2.756000E-6	0.379128	6.662183E-8	0.000000	0.000000	0.000000
2.640000E-6	0.303221	7.150263E-8	0.000000	0.000000	0.000000	2.672000E-6	0.156508	6.097862E-8	0.000000	0.000000	0.000000
2.636000E-6	0.337561	7.098790E-8	0.000000	0.000000	0.000000	2.660000E-6	0.387924	6.499469E-8	0.000000	0.000000	0.000000
2.692000E-6	0.100521	6.659622E-8	0.000000	0.000000	0.000000	2.720000E-6	0.063135	6.241771E-8	0.000000	0.000000	0.000000
2.688000E-6	0.110864	6.302892E-8	0.000000	0.000000	0.000000	2.708000E-6	0.129417	5.943201E-8	0.000000	0.000000	0.000000
2.680000E-6	0.169890	6.164355E-8	0.000000	0.000000	0.000000	2.700000E-6	0.214428	6.947417E-8	0.000000	0.000000	0.000000
2.672000E-6	0.231489	6.206474E-8	0.000000	0.000000	0.000000	2.728000E-6	0.056827	6.306412E-8	0.000000	0.000000	0.000000
2.688000E-6	0.111707	6.242698E-8	0.000000	0.000000	0.000000	2.712000E-6	0.092749	6.714562E-8	0.000000	0.000000	0.000000
2.672000E-6	0.189488	6.285131E-8	0.000000	0.000000	0.000000	2.696000E-6	0.333901	7.007404E-8	0.000000	0.000000	0.000000
2.700000E-6	0.082876	5.822293E-8	0.000000	0.000000	0.000000	2.724000E-6	0.098595	6.618569E-8	0.000000	0.000000	0.000000
2.716000E-6	0.072713	7.776379E-8	0.000000	0.000000	0.000000	2.716000E-6	0.113982	6.347441E-8	0.000000	0.000000	0.000000
2.640000E-6	0.378317	6.805118E-8	0.000000	0.000000	0.000000	2.680000E-6	0.054778	7.555620E-8	0.000000	0.000000	0.000000
2.716000E-6	0.063285	6.199981E-8	0.000000	0.000000	0.000000	2.816000E-6	0.372367	6.847334E-8	0.000000	0.000000	0.000000
2.684000E-6	0.118090	6.141366E-8	0.000000	0.000000	0.000000	2.712000E-6	0.127762	7.882698E-8	0.000000	0.000000	0.000000
2.668000E-6	0.193735	6.404298E-8	0.000000	0.000000	0.000000	2.700000E-6	0.078187	7.500011E-8	0.000000	0.000000	0.000000
2.680000E-6	0.099623	6.975552E-8	0.000000	0.000000	0.000000	2.700000E-6	0.052677	6.201112E-8	0.000000	0.000000	0.000000
2.704000E-6	0.066104	5.988283E-8	0.000000	0.000000	0.000000	2.724000E-6	0.123002	7.008486E-8	0.000000	0.000000	0.000000
2.704000E-6	0.080836	5.763876E-8	0.000000	0.000000	0.000000	2.724000E-6	0.068308	5.976837E-8	0.000000	0.000000	0.000000
2.676000E-6	0.154420	6.650084E-8	0.000000	0.000000	0.000000	2.704000E-6	0.123390	7.600403E-8	0.000000	0.000000	0.000000
2.696000E-6	0.111915	6.397522E-8	0.000000	0.000000	0.000000	2.712000E-6	0.444977	7.091956E-8	0.000000	0.000000	0.000000
2.644000E-6	0.316422	6.247933E-8	0.000000	0.000000	0.000000	2.676000E-6	0.076614	6.716778E-8	0.000000	0.000000	0.000000
2.652000E-6	0.279650	6.517420E-8	0.000000	0.000000	0.000000	5.728000E-6	0.068183	6.202593E-8	0.000000	0.000000	0.000000
2.672000E-6	0.197410	6.562090E-8	0.000000	0.000000	0.000000	2.700000E-6	0.078597	6.379726E-8	0.000000	0.000000	0.000000
2.676000E-6	0.187748	5.970676E-8	0.000000	0.000000	0.000000	2.700000E-6	0.124856	6.621981E-8	0.000000	0.000000	0.000000
2.664000E-6	0.207115	6.599470E-8	0.000000	0.000000	0.000000	2.684000E-6	0.241363	6.727774E-8	0.000000	0.000000	0.000000
2.672000E-6	0.125326	7.179537E-8	0.000000	0.000000	0.000000	2.696000E-6	0.104745	6.770302E-8	0.000000	0.000000	0.000000
2.700000E-6	0.080351	6.681105E-8	0.000000	0.000000	0.000000	2.728000E-6	0.079939	6.988329E-8	0.000000	0.000000	0.000000
2.708000E-6	0.072812	6.078696E-8	0.000000	0.000000	0.000000	2.724000E-6	0.073576	5.889551E-8	0.000000	0.000000	0.000000
2.692000E-6	0.114420	5.837890E-8	0.000000	0.000000	0.000000	2.704000E-6	0.404125	7.264161E-8	0.000000	0.000000	0.000000
2.696000E-6	0.084163	6.128504E-8	0.000000	0.000000	0.000000	2.720000E-6	0.130258	6.909523E-8	0.000000	0.000000	0.000000
2.676000E-6	0.203129	6.188618E-8	0.000000	0.000000	0.000000	2.700000E-6	0.148429	6.287147E-8	0.000000	0.000000	0.000000
2.640000E-6	0.402224	6.776473E-8	0.000000	0.000000	0.000000	2.672000E-6	0.068425	5.789147E-8	0.000000	0.000000	0.000000
2.624000E-6	0.434655	6.982596E-8	0.000000	0.000000	0.000000	2.644000E-6	0.569054	7.773452E-8	0.000000	0.000000	0.000000
2.692000E-6	0.093709	6.187600E-8	0.000000	0.000000	0.000000	2.712000E-6	0.360164	7.140380E-8	0.000000	0.000000	0.000000
2.636000E-6	0.319595	7.159532E-8	0.000000	0.000000	0.000000	2.660000E-6	0.381023	6.647896E-8	0.000000	0.000000	0.000000
2.640000E-6	0.357807	6.713386E-8	0.000000	0.000000	0.000000	2.664000E-6	0.106069	6.922960E-8	0.000000	0.000000	0.000000
2.688000E-6	0.099328	6.048766E-8	0.000000	0.000000	0.000000	2.716000E-6	0.073684	6.518764E-8	0.000000	0.000000	0.000000
2.692000E-6	0.109413	5.969907E-8	0.000000	0.000000	0.000000	2.720000E-6	0.075850	6.134403E-8	0.000000	0.000000	0.000000
2.696000E-6	0.107260	6.003612E-8	0.000000	0.000000	0.000000	2.716000E-6	0.159576	5.968727E-8	0.000000	0.000000	0.000000
2.664000E-6	0.240254	6.318904E-8	0.000000	0.000000	0.000000	2.692000E-6	0.190520	6.513963E-8	0.000000	0.000000	0.000000
2.632000E-6	0.405388	6.797518E-8	0.000000	0.000000	0.000000	2.660000E-6	0.395348	7.345568E-8	0.000000	0.000000	0.000000
2.636000E-6	0.447833	6.607408E-8	0.000000	0.000000	0.000000	2.668000E-6	0.121040	6.007685E-8	0.000000	0.000000	0.000000
2.688000E-6	0.090094	6.628047E-8	0.000000	0.000000	0.000000	2.708000E-6	0.126349	6.689900E-8	0.000000	0.000000	0.000000
2.708000E-6	0.057721	5.627720E-8	0.000000	0.000000	0.000000	2.720000E-6	0.355460	6.582681E-8	0.000000	0.000000	0.000000
2.656000E-6	0.354591	6.139651E-8	0.000000	0.000000	0.000000	2.704000E-6	0.073181	1.070351E-7	0.000000	0.000000	0.000000
2.648000E-6	0.367484	6.575901E-8	0.000000	0.000000	0.000000	2.688000E-6	0.093335	6.351514E-8	0.000000	0.000000	0.000000
2.712000E-6	0.071326	5.687995E-8	0.000000	0.000000	0.000000	2.716000E-6	0.115451	6.420201E-8	0.000000	0.000000	0.000000
2.708000E-6	0.064346	7.339687E-8	0.000000	0.000000	0.000000	2.712000E-6	0.183014	7.600225E-8	0.000000	0.000000	0.000000
2.696000E-6	0.096976	6.428980E-8	0.000000	0.000000	0.000000	2.712000E-6	0.210827	7.762152E-8	0.000000	0.000000	0.000000
2.656000E-6	0.261441	6.445514E-8	0.000000	0.000000	0.000000	2.684000E-6	0.105343	6.939897E-8	0.000000	0.000000	0.000000
2.668000E-6	0.160267	7.007482E-8	0.000000	0.000000	0.000000	2.688000E-6	0.202668	6.512259E-8	0.000000	0.000000	0.000000
2.692000E-6	0.131644	6.438434E-8	0.000000	0.000000	0.000000	2.716000E-6	0.168054	6.590860E-8	0.000000	0.000000	0.000000
2.668000E-6	0.222809	6.286694E-8	0.000000	0.000000	0.000000	2.692000E-6	0.186910	6.879878E-8	0.000000	0.000000	0.000000
2.716000E-6	0.074429	6.947400E-8	0.000000	0.000000	0.000000	2.716000E-6	0.126866	7.938925E-8	0.000000	0.000000	0.000000
2.708000E-6	0.070517	7.564551E-8	0.000000	0.000000	0.000000	2.732000E-6	0.116650	6.746968E-8	0.000000	0.000000	0.000000
2.596000E-6	0.582364	7.928763E-8	0.000000	0.000000	0.000000	2.640000E-6	0.117347	6.308933E-8	0.000000	0.000000	0.000000
2.700000E-6	0.082963	6.485910E-8	0.000000	0.000000	0.000000	2.724000E-6	0.079689	6.220049E-8	0.000000	0.000000	0.000000
2.660000E-6	0.225437	6.560358E-8	0.000000	0.000000	0.000000	2.688000E-6	0.120000	6.973096E-8	0.000000	0.000000	0.000000
2.704000E-6	0.076871	6.098898E-8	0.000000	0.000000	0.000000	2.724000E-6	0.072646	8.752166E-8	0.000000	0.000000	0.000000
2.688000E-6	0.109816	6.315435E-8	0.000000	0.000000	0.000000	2.704000E-6	0.112369	7.769665E-8	0.000000	0.000000	0.000000
2.712000E-6	0.054592	6.170846E-8	0.000000	0.000000	0.000000	2.724000E-6	0.162765	6.087600E-8	0.000000	0.000000	0.000000
2.644000E-6	0.292543	6.776826E-8	0.000000	0.000000	0.000000	2.696000E-6	0.060711	6.118165E-8	0.000000	0.000000	0.000000
2.700000E-6	0.088983	7.065445E-8	0.000000	0.000000	0.000000	2.720000E-6	0.219528	7.606656E-8	0.000000	0.000000	0.000000
2.704000E-6	0.078147	6.876572E-8	0.000000	0.000000	0.000000	2.720000E-6	0.162305	6.721224E-8	0.000000	0.000000	0.000000
2.668000E-6	0.194331	6.934933E-8	0.000000	0.000000	0.000000	2.692000E-6	0.065404	6.091773E-8	0.000000	0.000000	0.000000
2.644000E-6	0.415505	6.577858E-8	0.000000	0.000000	0.000000	2.676000E-6	0.120898	6.251826E-8	0.000000	0.000000	0.000000
2.708000E-6	0.070495	6.769894E-8	0.000000	0.000000	0.000000	2.724000E-6	0.092109	7.283574E-8	0.000000	0.000000	0.000000
2.664000E-6	0.257070	6.302200E-8	0.000000	0.000000	0.000000	2.696000E-6	0.097879	6.040807E-8	0.000000	0.000000	0.000000
2.688000E-6	0.112604	6.348015E-8	0.000000	0.000000	0.000000	2.712000E-6	0.094667	7.080940E-8	0.000000	0.000000	0.000000
